編號,車位類別,車位價格,車位面積(平方公尺)
RPQNMLLJOHNFFJB28CA,坡道平面,0,19.97
RPWNMLKLOHNFFJB98CA,坡道平面,0,
RPVNMLQJOHNFFJB66CA,坡道平面,0,17.88
RPPOMLTKOHNFFKB66CA,坡道機械,0,
RPUUMLSLNHNFFCB96DA,坡道平面,0,
RPQNMLQJOHNFFDB28DA,坡道機械,0,11.62
RPVUMLSLNHNFFCB07DA,坡道平面,0,
RPVNMLNJOHNFFKB09CA,坡道平面,0,
RPUNMLKLOHNFFIB68CA,升降機械,65000,9.89
RPRNMLTKOHNFFIB56CA,升降機械,62500,9.88
RPRNMLTKOHNFFIB56CA,升降機械,62500,9.88
RPRNMLTKOHNFFIB56CA,升降機械,62500,9.88
RPRNMLTKOHNFFIB56CA,升降機械,62500,9.88
RPTNMLTKOHNFFIB76CA,升降機械,65000,9.89
RPVNMLTKOHNFFIB96CA,升降機械,65000,9.89
RPUNMLNKOHNFFIB88CA,坡道平面,0,29.95
RPSNMLMJOHNFFIB48CA,坡道平面,0,32.12
RPPNMLOJOHNFFIB38CA,坡道平面,0,32.15
RPRNMLMKOHNFFHB38CA,坡道機械,0,
RPSNMLLMNHNFFHB48CA,坡道機械,0,
RPTNMLLMNHNFFHB58CA,坡道機械,0,
RPUNMLSJOHNFFHB56CA,坡道平面,0,30.32
RPOOMLLKOHNFFFB87CA,坡道平面,0,
RPPPMLQJOHNFFFB48CA,坡道平面,0,
RPROMLPLOHNFFDB48CA,坡道平面,0,
RPRPMLQJOHNFFCB38CA,坡道機械,900000,11.79
RPUNMLLKOHNFFCB08CA,坡道平面,0,26.14
RPUNMLLKOHNFFCB08CA,坡道平面,0,26.14
RPXPMLPJOHNFFCB88CA,坡道機械,0,4.74
RPOQMLSJOHNFFCB38CA,坡道平面,0,32.84
RPOQMLSJOHNFFCB38CA,坡道平面,0,32.84
RPOQMLSJOHNFFCB38CA,坡道平面,0,32.84
RPPPMLQJOHNFFCB18CA,坡道機械,800000,11.79
RPQPMLLJOHNFFCB77CA,坡道平面,0,24.98
RPQPMLLJOHNFFCB77CA,坡道平面,0,24.98
RPSOMLOJOHNFFCB18CA,坡道平面,0,34.30
RPSOMLOJOHNFFCB18CA,坡道平面,0,35.94
RPSOMLOJOHNFFCB18CA,坡道平面,0,35.94
RPWNMLLMNHNFFCB38CA,坡道平面,0,
RPTNMLLJOHNFFCB87CA,坡道平面,0,
RPQQMLLMNHNFFCB08CA,坡道平面,1600000,30.98
RPPQMLLMNHNFFCB97CA,坡道平面,1000000,11.79
RPTQMLLMNHNFFCB38CA,坡道機械,900000,11.79
RPSQMLLMNHNFFCB28CA,坡道平面,1750000,30.98
RPRQMLLMNHNFFCB18CA,坡道平面,1500000,30.98
RPWQMLLMNHNFFCB68CA,坡道平面,1500000,30.98
RPUQMLLMNHNFFCB48CA,坡道平面,800000,11.79
RPVQMLLMNHNFFCB58CA,坡道平面,800000,11.79
RPTOMLTLNHNFFCB88CA,坡道平面,1000000,18.98
RPOQMLMKOHNFFBB77CA,坡道平面,0,32.48
RPOQMLMKOHNFFBB77CA,坡道平面,0,32.48
RPPPMLTLNHNFFCB58CA,坡道平面,0,
RPOOMLKMNHNFFCB57CA,坡道機械,0,
RPXQMLLMNHNFFBB68CA,坡道平面,0,
RPPQMLLJOHNFFBB67CA,坡道機械,0,
RPSQMLLMNHNFFBB18CA,坡道平面,1150000,20.63
RPRPMLLMNHNFFBB97CA,坡道平面,0,24.06
RPUNMLTLNHNFFBB78CA,升降機械,500000,
RPOOMLMJOHNFFBB47CA,坡道平面,0,26.91
RPOOMLMJOHNFFBB47CA,坡道平面,0,28.99
RPUQMLSLNHNFFBB98CA,坡道平面,0,
RPSQMLKMNHNFFBB08CA,坡道平面,1250000,20.63
RPUQMLKMNHNFFBB28CA,坡道平面,1150000,20.63
RPVQMLKMNHNFFBB38CA,坡道平面,1450000,20.63
RPWQMLKMNHNFFBB48CA,坡道平面,1100000,19.45
RPXQMLKMNHNFFBB58CA,坡道平面,1150000,20.63
RPUSMLKMNHNFFBB48CA,坡道平面,0,24.47
RPWNMLQLOHNFFBB78CA,坡道平面,0,
RPOOMLLMNHNFFBB57CA,坡道機械,800000,
RPXPMLLLOHNFFAB48CA,坡道平面,1200000,33.40
RPRPMLTKOHNFFAB58CA,坡道平面,1200000,
RPOQMLLLOHNFFAB67CA,坡道平面,1400000,33.40
RPPQMLLLOHNFFAB77CA,坡道平面,1200000,33.40
RPQQMLLLOHNFFAB87CA,坡道平面,1300000,33.40
RPOQMLRJOHNFFAB08CA,坡道機械,0,13.30
RPOQMLRJOHNFFAB08CA,坡道平面,0,11.90
RPRPMLQJOHNFFAB18CA,坡道平面,0,30.21
RPRPMLQJOHNFFAB18CA,坡道平面,0,30.21
RPQPMLKMNHNFFAB67CA,坡道平面,1200000,28.84
RPOOMLOLOHNFFAB77CA,坡道平面,0,
RPOOMLLJOHNFFAB27CA,坡道平面,1150000,28.16
RPTNMLMJOHNFFAB77CA,坡道機械,0,8.31
RPQQMLQLOHNFFAB38CA,坡道機械,0,6.71
RPQQMLQLOHNFFAB38CA,坡道機械,0,6.71
RPQQMLQLOHNFFAB38CA,坡道機械,0,6.89
RPQQMLQLOHNFFAB38CA,坡道機械,0,6.89
RPTQMLPLOHNFFAB58CA,坡道平面,0,
RPRPMLMLOHNFFAB97CA,坡道平面,0,26.45
RPTPMLOJOHNFFAB18CA,坡道平面,0,17.06
RPTPMLOJOHNFFAB18CA,坡道平面,0,13.65
RPQOMLOJOHNFFAB77CA,坡道平面,0,23.33
RPPNMLLKOHNFFAB37CA,坡道平面,0,
RPPNMLLKOHNFFAB37CA,坡道平面,0,
RPVNMLPJOHNFFAB28CA,坡道機械,800000,
RPWNMLMKOHNFFAB18CA,坡道平面,0,
RPTNMLTJOHNFFAB48CA,坡道機械,680000,
RPOQMLPJOHNFFBB97CA,坡道平面,0,
RPQRMLRJOHNFFBB48CA,坡道平面,1500000,23.19
RPTOMLSJOHNFFBB58CA,坡道平面,1900000,34.42
RPSOMLSJOHNFFBB48CA,坡道平面,1500000,34.42
RPPNMLTJOHNFFBB18CA,坡道機械,600000,6.60
RPOOMLTKOHNFFBB28CA,坡道平面,0,
RPTOMLLLOHNFFBB08CA,坡道平面,0,
RPSPMLKMNHNFFCB08CA,坡道平面,0,
RPWOMLLJOHNFFCB28CA,坡道平面,0,
RPWOMLLJOHNFFCB28CA,坡道平面,0,
RPQOMLMJOHNFFCB77CA,坡道機械,0,13.89
RPTRMLLJOHNFFCB28CA,坡道平面,1200000,21.71
RPRPMLPJOHNFFCB28CA,升降機械,0,
RPPPMLRJOHNFFCB28CA,坡道機械,0,14.25
RPPPMLRJOHNFFCB28CA,坡道機械,0,14.25
RPWNMLNKOHNFFCB48CA,坡道平面,0,24.75
RPUQMLTKOHNFFCB56CA,坡道平面,1000000,
RPRRMLPKOHNFFCB58CA,坡道平面,0,35.34
RPRRMLPKOHNFFCB58CA,坡道平面,0,35.34
RPWNMLKLOHNFFCB28CA,坡道機械,0,
RPQPMLLMNHNFFDB08CA,升降機械,0,
RPWPMLLLOHNFFCB58CA,坡道機械,0,
RPUNMLMKOHNFFFB48CA,坡道機械,0,15.91
RPVNMLMKOHNFFFB58CA,坡道機械,0,15.91
RPQNMLPJOHNFFHB48CA,坡道平面,900000,36.02
RPTNMLQLOHNFFHB09CA,坡道機械,0,
RPPNMLPJOHNFFHB38CA,坡道平面,950000,37.14
RPRQMLPJOHNFFIB98CA,坡道平面,1150000,30.05
RPOQMLPJOHNFFIB68CA,坡道平面,1100000,30.05
RPQQMLPJOHNFFIB88CA,坡道平面,1150000,30.05
RPUQMLPJOHNFFIB66CA,坡道平面,1100000,30.05
RPTQMLPJOHNFFIB56CA,坡道平面,1150000,30.05
RPXQMLPJOHNFFIB96CA,坡道平面,1100000,30.05
RPWQMLPJOHNFFIB86CA,坡道平面,1100000,30.05
RPPRMLPJOHNFFIB88CA,坡道平面,1100000,30.05
RPRRMLPJOHNFFIB09CA,坡道平面,1150000,30.05
RPORMLPJOHNFFIB78CA,坡道平面,1100000,30.05
RPSRMLPJOHNFFIB56CA,坡道平面,0,30.05
RPSRMLPJOHNFFIB56CA,坡道平面,0,30.05
RPVQMLPJOHNFFIB76CA,坡道平面,1100000,30.05
RPQRMLPJOHNFFIB98CA,坡道平面,1100000,30.05
RPTRMLPJOHNFFIB66CA,坡道平面,1150000,30.05
RPXRMLPJOHNFFIB07CA,坡道平面,1100000,30.05
RPVRMLPJOHNFFIB86CA,坡道平面,1100000,30.05
RPURMLPJOHNFFIB76CA,坡道平面,0,30.05
RPWRMLPJOHNFFIB96CA,坡道平面,1100000,30.05
RPURMLPJOHNFFIB76CA,坡道平面,0,30.05
RPOSMLPJOHNFFIB88CA,坡道平面,0,30.05
RPOSMLPJOHNFFIB88CA,坡道平面,0,30.05
RPQOMLQJOHNFFIB78CA,坡道平面,1100000,30.05
RPRSMLPJOHNFFIB56CA,坡道平面,1150000,30.05
RPQSMLPJOHNFFIB09CA,坡道平面,1150000,30.05
RPSSMLPJOHNFFIB66CA,坡道平面,0,30.05
RPSSMLPJOHNFFIB66CA,坡道平面,0,30.05
RPPSMLPJOHNFFIB98CA,坡道平面,1150000,30.05
RPVNMLOJOHNFFJB09CA,坡道平面,1100000,28.68
RPPNMLLMNHNFFJB38CA,坡道平面,1000000,31.10
RPPNMLLMNHNFFJB38CA,坡道平面,1000000,31.10
RPROMLLKOHNFFJB58CA,坡道平面,0,26.45
RPROMLLKOHNFFJB58CA,坡道平面,0,28.09
RPQNMLNKOHNFFJB58CA,一樓平面,0,
RPSNMLNKOHNFFJB78CA,坡道平面,0,33.66
RPSNMLTKOHNFFJB76CA,一樓平面,0,
RPVNMLPJOHNFFHB09DA,坡道平面,0,
RPOOMLLJOHNFFJB18CA,坡道平面,1200000,19.97
RPRNMLLJOHNFFJB38CA,坡道平面,0,26.43
RPQOMLLMNHNFFJB58CA,坡道平面,1200000,17.88
RPROMLLMNHNFFJB68CA,坡道平面,1100000,17.88
RPQNMLTJOHNFFCB48DA,坡道平面,0,
RPVOMLMLOHNFFIB09CA,坡道平面,1000000,23.67
RPQNMLMKOHNFFIB38CA,坡道平面,0,30.20
RPOOMLMLOHNFFIB38CA,坡道平面,0,
RPSOMLMKOHNFFIB68CA,坡道平面,0,30.20
RPVOMLSJOHNFFIB86CA,坡道平面,0,
RPPOMLQJOHNFFIB68CA,坡道平面,1100000,30.05
SPPOMLQJOHNFFIB78CA,坡道平面,1100000,30.05
RPROMLOJOHNFFIB68CA,坡道平面,0,26.52
RPROMLOJOHNFFIB68CA,坡道平面,0,26.52
RPXOMLPJOHNFFIB76CA,坡道平面,0,30.05
RPXOMLPJOHNFFIB76CA,坡道平面,0,30.05
SPXOMLPJOHNFFIB86CA,坡道平面,1100000,30.05
RPUOMLOJOHNFFIB98CA,坡道平面,1200000,26.52
RPSOMLOJOHNFFIB78CA,坡道平面,1200000,26.52
RPQNMLNKOHNFFHB38CA,坡道機械,0,
RPQNMLNKOHNFFHB38CA,坡道機械,0,
RPTNMLSJOHNFFHB09CA,坡道機械,0,
RPXNMLSJOHNFFHB86CA,坡道機械,0,16.05
RPVNMLQLOHNFFFB09CA,坡道平面,0,
RPQNMLTKOHNFFDB58CA,坡道平面,950000,34.84
RPTOMLPJOHNFFDB48CA,坡道平面,0,
RPRPMLLLOHNFFCB08CA,坡道機械,600000,13.86
RPROMLQLOHNFFCB48CA,坡道平面,0,24.76
RPWQMLPKOHNFFCB98CA,坡道機械,0,
RPVOMLPKOHNFFCB68CA,坡道平面,0,
RPTNMLSJOHNFFCB58CA,坡道平面,0,16.63
RPQRMLKLOHNFFCB08CA,坡道機械,1000000,
RPOQMLMLOHNFFCB97CA,坡道平面,0,14.99
RPOQMLMLOHNFFCB97CA,坡道平面,0,14.99
RPOQMLMLOHNFFCB97CA,坡道平面,0,14.99
RPRQMLOKOHNFFCB38CA,坡道機械,0,
RPROMLLKOHNFFCB87CA,坡道平面,0,26.56
RPRQMLMKOHNFFCB18CA,坡道平面,0,
RPUNMLMKOHNFFCB18CA,坡道平面,1550000,39.77
RPTNMLMKOHNFFCB08CA,坡道平面,1650000,39.77
RPRPMLMKOHNFFCB08CA,坡道平面,0,28.69
RPRPMLMKOHNFFCB08CA,塔式車位,0,17.81
RPSNMLTJOHNFFCB58CA,坡道平面,0,31.77
RPSNMLTJOHNFFCB58CA,坡道平面,0,31.77
RPOQMLPJOHNFFCB08CA,坡道平面,0,22.28
RPSQMLOJOHNFFCB38CA,坡道平面,1200000,23.41
RPTPMLLJOHNFFCB08CA,升降機械,0,
RPPNMLOLOHNFFCB97CA,坡道平面,0,39.74
RPTPMLPJOHNFFCB48CA,坡道平面,0,29.73
RPTPMLPJOHNFFCB48CA,坡道平面,0,29.73
RPTPMLPJOHNFFCB48CA,坡道平面,0,29.73
RPRPMLOJOHNFFCB18CA,坡道平面,1200000,26.45
RPROMLLMNHNFFCB97CA,升降機械,0,
RPXOMLLMNHNFFCB58CA,坡道平面,0,32.40
RPPRMLLMNHNFFCB08CA,坡道平面,0,26.22
RPPOMLLMNHNFFCB77CA,坡道平面,1200000,22.28
RPSNMLSLOHNFFBB58CA,升降機械,0,
RPRQMLOKOHNFFBB28CA,坡道機械,0,14.90
RPRRMLRLOHNFFBB78CA,坡道平面,0,33.58
RPRNMLNKOHNFFBB87CA,坡道平面,1150000,34.03
RPSNMLNKOHNFFBB97CA,坡道平面,1350000,34.03
RPXOMLLKOHNFFBB38CA,坡道平面,1300000,33.91
RPTOMLQJOHNFFBB38CA,坡道平面,0,
RPQRMLLJOHNFFBB87CA,坡道平面,0,
RPPQMLLMNHNFFBB87CA,坡道平面,0,24.92
RPXPMLLMNHNFFBB58CA,坡道平面,0,34.80
RPSPMLPJOHNFFBB28CA,坡道平面,0,
RPORMLLMNHNFFBB87CA,坡道平面,0,
RPORMLLMNHNFFBB87CA,坡道平面,0,
RPWQMLLMNHNFFBB58CA,坡道平面,0,36.33
RPPOMLOJOHNFFBB77CA,坡道平面,1400000,23.16
RPTOMLPJOHNFFBB28CA,升降機械,0,
RPTPMLPJOHNFFBB38CA,坡道平面,0,
RPWRMLKMNHNFFBB58CA,坡道平面,0,
RPORMLPKOHNFFAB08CA,坡道平面,0,23.16
RPORMLPKOHNFFAB08CA,坡道平面,0,26.84
RPXNMLMKOHNFFAB28CA,坡道機械,0,
RPORMLMLOHNFFAB87CA,坡道平面,0,33.09
RPPOMLLJOHNFFAB37CA,坡道平面,1250000,24.17
RPQOMLLJOHNFFAB47CA,坡道平面,1350000,24.17
RPUPMLRJOHNFFAB58CA,坡道機械,0,7.31
RPWPMLLJOHNFFAB18CA,升降機械,0,
RPXPMLLJOHNFFAB28CA,坡道平面,0,
RPVNMLOJOHNFFAB18CA,坡道平面,0,33.09
RPPNMLPJOHNFFAB67CA,坡道機械,0,
RPTOMLQJOHNFFAB28CA,坡道平面,0,36.26
RPTOMLQJOHNFFAB28CA,坡道平面,0,36.26
RPSNMLTLOHNFFAB58CA,坡道平面,0,
RPPPMLOJOHNFFAB77CA,坡道平面,0,
RPUNMLTJOHNFFAB58CA,坡道平面,1200000,33.09
RPTOMLLMNHNFFBB08CA,坡道平面,0,
RPXPMLOJOHNFFBB68CA,坡道機械,0,17.08
RPUQMLPKOHNFFAB58CA,坡道平面,0,39.72
RPSNMLNJOHNFFBB87CA,坡道機械,0,17.47
RPRQMLOJOHNFFBB18CA,坡道平面,0,32.59
RPSNMLPJOHNFFBB08CA,坡道平面,0,19.09
RPPNMLNJOHNFFBB57CA,坡道平面,0,36.33
RPPNMLNJOHNFFBB57CA,坡道平面,0,36.33
RPXNMLSLOHNFFAB98CA,坡道平面,0,
RPSNMLLJOHNFFBB67CA,坡道平面,0,31.24
RPSNMLLJOHNFFBB67CA,坡道平面,0,31.24
RPTNMLLJOHNFFBB77CA,坡道平面,0,31.24
RPTNMLLJOHNFFBB77CA,坡道平面,0,31.24
RPTQMLOJOHNFFBB38CA,坡道平面,0,
RPOQMLLMNHNFFBB77CA,坡道平面,0,18.56
RPROMLRJOHNFFBB28CA,坡道機械,0,14.44
RPVOMLNKOHNFFBB38CA,坡道機械,0,
RPQNMLRLOHNFFAB18CA,坡道平面,0,16.49
RPRRMLNKOHNFFBB28CA,坡道平面,0,
RPQOMLPKOHNFFBB08CA,坡道平面,0,
RPVQMLMKOHNFFBB48CA,坡道平面,0,24.81
RPRPMLQLOHNFFBB48CA,升降平面,0,
RPROMLLLOHNFFBB87CA,坡道機械,900000,17.44
RPQOMLLLOHNFFBB77CA,坡道平面,1375000,35.13
RPQOMLLLOHNFFBB77CA,坡道平面,1375000,35.13
RPRNMLOJOHNFFCB97CA,坡道平面,0,14.57
RPRNMLOJOHNFFCB97CA,坡道平面,0,14.57
RPWOMLOJOHNFFCB58CA,坡道平面,0,
RPWOMLOJOHNFFCB58CA,坡道平面,0,
RPOOMLLJOHNFFCB47CA,坡道平面,1400000,37.54
RPOOMLLJOHNFFCB47CA,坡道平面,1400000,37.54
RPOOMLLJOHNFFCB47CA,坡道平面,1400000,37.54
RPOOMLLJOHNFFCB47CA,坡道平面,1400000,37.54
RPPOMLOJOHNFFCB87CA,坡道平面,0,
RPPNMLNJOHNFFCB67CA,坡道平面,0,
RPQRMLPJOHNFFCB38CA,坡道平面,0,
RPPNMLQJOHNFFCB97CA,坡道平面,0,
RPWNMLMKOHNFFCB38CA,一樓平面,0,
RPWNMLMKOHNFFCB38CA,坡道平面,0,
RPQQMLRJOHNFFCB48CA,坡道平面,0,41.89
SPQQMLRJOHNFFCB58CA,坡道平面,0,41.89
RPWNMLSJOHNFFCB88CA,坡道機械,0,35.52
RPTPMLKLOHNFFCB18CA,坡道平面,0,
RPSOMLRLOHNFFCB68CA,坡道平面,0,
RPTPMLQLOHNFFCB78CA,坡道平面,0,20.10
RPTPMLQLOHNFFCB78CA,坡道平面,0,20.10
RPRNMLRLOHNFFCB48CA,坡道平面,0,34.83
RPRNMLRLOHNFFCB48CA,坡道平面,0,34.83
RPUOMLRLOHNFFCB88CA,坡道平面,1400000,28.17
RPUNMLOJOHNFFDB38CA,一樓平面,0,
RPUNMLOJOHNFFDB38CA,一樓平面,0,
RPSOMLPJOHNFFDB38CA,坡道平面,0,22.48
RPWNMLLJOHNFFDB28CA,坡道機械,0,
RPXNMLTKOHNFFDB66CA,坡道機械,680000,11.62
RPWNMLMKOHNFFDB48CA,坡道平面,0,
RPUNMLKLOHNFFDB18CA,坡道平面,1350000,36.44
RPTOMLPJOHNFFFB68CA,坡道平面,0,
RPSOMLLKOHNFFFB28CA,坡道平面,0,21.19
RPWNMLQJOHNFFHB56CA,坡道機械,0,
RPVNMLLJOHNFFHB58CA,坡道平面,0,
RPVNMLLJOHNFFHB58CA,坡道機械,0,
RPXNMLMKOHNFFHB98CA,坡道平面,0,
RPOOMLPKOHNFFHB48CA,坡道機械,0,16.58
RPQNMLQLOHNFFHB78CA,坡道平面,1300000,37.41
RPUNMLQLOHNFFHB56CA,坡道平面,0,
RPPNMLQLOHNFFHB68CA,坡道平面,1300000,37.41
SPPNMLQLOHNFFHB78CA,坡道平面,1300000,37.41
RPRNMLQLOHNFFHB88CA,坡道平面,1300000,37.41
RPWNMLLJOHNFFIB78CA,坡道平面,1200000,31.77
RPWOMLMJPHNFFCB48CA,坡道平面,0,
RPTOMLRLOHNFFIB76CA,坡道機械,200000,4.83
RPQPMLTKOHNFFIB66CA,坡道平面,0,27.13
RPWNMLQLOHNFFIB86CA,坡道機械,0,11.24
RPQOMLLJOHNFFJB38CA,坡道平面,0,31.06
RPSOMLLLOHNFFBB08DA,坡道平面,0,18.77
RPWNMLOJOHNFFFB88DA,坡道平面,0,
