編號,車位類別,車位價格,車位面積(平方公尺)
RPVNMLKMNHNFFHH66CA,坡道平面,0,
RPOQMLLMNHNFFBH48DA,坡道平面,0,35.71
RPVQMLLMNHNFFBH56DA,坡道機械,0,23.32
RPUPMLMJPHNFFGH76CA,坡道機械,0,
RPOOMLPJOHNFFGH88CA,坡道平面,0,
RPQNMLLKOHNFFEH58DA,坡道平面,0,45.77
RPSOMLNKOHNFFFH09CA,一樓平面,0,
RPRNMLTLNHNFFFH86CA,坡道平面,0,
RPOOMLRJOHNFFFH98CA,坡道平面,0,36.09
RPSNMLPJOHNFFEH98CA,坡道平面,0,32.72
RPVNMLLJOHNFFEH88CA,坡道平面,0,
RPRPMLRJOHNFFEH66CA,坡道平面,0,36.15
RPRPMLRJOHNFFEH66CA,坡道平面,0,36.15
RPRPMLRJOHNFFEH66CA,坡道平面,0,36.15
RPWPMLPJOHNFFEH96CA,坡道平面,1200000,33.89
RPWPMLPJOHNFFEH96CA,坡道平面,1200000,33.89
RPXPMLSLNHNFFFH57CA,坡道平面,0,
RPUNMLKMNHNFFEH88CA,坡道平面,1450000,37.10
RPXOMLKMNHNFFEH66CA,升降平面,0,
RPPNMLLMNHNFFEH48CA,坡道平面,1300000,29.56
RPPNMLLMNHNFFEH48CA,坡道平面,1300000,29.56
RPVOMLKMNHNFFEH09CA,坡道平面,0,
RPXOMLTLNHNFFEH47CA,坡道平面,1450000,42.79
RPXOMLTLNHNFFEH47CA,坡道平面,1450000,42.79
RPOOMLLKOHNFFDH28CA,坡道平面,0,43.79
RPTOMLLKOHNFFDH78CA,坡道平面,1000000,31.70
RPROMLLMNHNFFDH68CA,坡道機械,0,29.58
RPVNMLTLNHNFFEH17CA,坡道平面,0,
RPVOMLTLNHNFFEH27CA,坡道平面,1350000,38.24
RPVOMLTLNHNFFEH27CA,坡道平面,1350000,38.24
RPVNMLSLNHNFFEH07CA,坡道平面,0,
RPROMLLJOHNFFCH38CA,坡道平面,1050000,24.58
RPSNMLOKOHNFFBH68CA,坡道平面,1400000,33.35
RPOQMLRLOHNFFBH98CA,坡道平面,0,25.14
RPSQMLKLOHNFFBH68CA,坡道平面,1200000,25.85
RPRRMLKLOHNFFBH68CA,坡道平面,0,
RPSRMLQJOHNFFBH56CA,坡道平面,0,61.21
RPXQMLLJOHNFFBH09CA,坡道平面,0,33.53
RPOQMLLLOHNFFAH28CA,坡道平面,1000000,37.85
RPPRMLSLNHNFFBH56CA,坡道平面,0,
RPSRMLPLOHNFFBH66CA,坡道平面,0,
RPSRMLPLOHNFFBH66CA,坡道平面,0,
RPPPMLKMNHNFFBH28CA,坡道平面,1350000,46.15
RPXOMLKMNHNFFBH98CA,坡道平面,1450000,46.15
RPVQMLOKOHNFFBH66CA,一樓平面,0,
RPRPMLTLNHNFFBH66CA,坡道平面,1400000,
RPQOMLTLNHNFFBH09CA,坡道平面,1400000,
RPURMLTLNHNFFBH17CA,坡道平面,1250000,
RPSPMLTLNHNFFBH76CA,坡道平面,1400000,
RPSPMLTLNHNFFBH76CA,坡道平面,1400000,
RPTPMLTLNHNFFBH86CA,坡道平面,1400000,
RPUPMLTLNHNFFBH96CA,坡道平面,1400000,
RPXPMLTLNHNFFBH27CA,坡道平面,760000,31.08
RPXPMLTLNHNFFBH27CA,坡道平面,760000,31.08
RPOQMLTLNHNFFBH09CA,坡道平面,1010000,31.08
RPWPMLTLNHNFFBH17CA,坡道平面,1400000,
RPQQMLTLNHNFFBH66CA,坡道平面,1010000,31.08
RPVPMLMKOHNFFAH88CA,坡道平面,1750000,48.62
RPWPMLMKOHNFFAH98CA,坡道平面,1700000,47.52
RPSNMLQKOHNFFAH78CA,坡道平面,0,
RPUWMLSJOHNFFAH37CA,坡道平面,0,
RPPPMLQJOHNFFAH58CA,坡道平面,0,
RPQQMLOJOHNFFAH58CA,坡道平面,0,
RPRPMLKMNHNFFAH38CA,坡道平面,1600000,25.08
RPRPMLKMNHNFFAH38CA,坡道平面,1600000,25.08
RPRPMLKMNHNFFAH38CA,坡道平面,1600000,25.08
RPQPMLKMNHNFFAH28CA,坡道平面,1800000,25.08
RPQPMLKMNHNFFAH28CA,坡道平面,1800000,25.08
RPQPMLKMNHNFFAH28CA,坡道平面,1500000,25.08
RPQPMLKMNHNFFAH28CA,坡道平面,1500000,25.08
RPVNMLKMNHNFFAH58CA,坡道平面,0,35.80
RPVNMLKMNHNFFAH58CA,坡道平面,0,35.80
RPSPMLKMNHNFFAH48CA,坡道平面,1500000,25.08
RPSPMLKMNHNFFAH48CA,坡道平面,1500000,25.08
RPSPMLKMNHNFFAH48CA,坡道平面,1500000,25.08
RPPPMLTLNHNFFAH98CA,坡道平面,0,
RPROMLOJOHNFFAH48CA,坡道平面,0,
RPVPMLOJOHNFFAH98CA,坡道平面,0,29.82
RPQWMLSJOHNFFAH96CA,坡道平面,1950000,24.03
RPSQMLTKOHNFFAH76CA,坡道平面,0,
RPSPMLKLOHNFFAH48CA,坡道平面,0,38.50
RPSPMLKLOHNFFAH48CA,坡道平面,0,38.50
RPVQMLMLOHNFFAH09CA,坡道平面,0,38.50
RPVQMLMLOHNFFAH09CA,坡道平面,0,38.50
RPVQMLTLNHNFFBH17CA,坡道平面,1400000,
RPTPMLKLOHNFFAH58CA,坡道平面,0,42.42
RPTPMLKLOHNFFAH58CA,坡道平面,0,42.42
RPTQMLTLNHNFFBH96CA,坡道平面,1350000,
RPWQMLMLOHNFFAH56CA,坡道平面,0,42.42
RPWQMLMLOHNFFAH56CA,坡道平面,0,42.42
RPXQMLTLNHNFFBH37CA,坡道平面,1400000,
RPXQMLTLNHNFFBH37CA,坡道平面,1400000,
RPXQMLTLNHNFFBH37CA,坡道平面,1300000,
RPPRMLTLNHNFFBH66CA,坡道平面,1400000,
RPORMLTLNHNFFBH56CA,坡道平面,1400000,
RPORMLTLNHNFFBH56CA,坡道平面,1400000,
RPRRMLTLNHNFFBH86CA,坡道平面,1350000,
RPPSMLTLNHNFFBH76CA,坡道平面,1350000,
RPQRMLTLNHNFFBH76CA,坡道平面,1400000,
RPXRMLTLNHNFFBH47CA,坡道平面,1400000,
RPXRMLTLNHNFFBH47CA,坡道平面,1400000,
RPXRMLTLNHNFFBH47CA,坡道平面,1400000,
RPSRMLTLNHNFFBH96CA,坡道平面,1350000,
RPVRMLTLNHNFFBH27CA,坡道平面,1350000,
RPRSMLTLNHNFFBH96CA,坡道平面,1350000,
RPRSMLTLNHNFFBH96CA,坡道平面,1350000,
RPTRMLTLNHNFFBH07CA,坡道平面,1350000,
RPTRMLTLNHNFFBH07CA,坡道平面,1350000,
RPUNMLLJOHNFFBH48CA,坡道平面,0,27.56
RPTRMLSJOHNFFBH86CA,坡道平面,0,
RPUPMLSJOHNFFBH76CA,坡道平面,0,
RPROMLTLNHNFFCH66CA,坡道平面,0,
RPROMLKLOHNFFCH48CA,坡道平面,1300000,32.41
RPSOMLKLOHNFFCH58CA,坡道平面,1300000,32.41
RPXNMLLJOHNFFDH98CA,坡道平面,0,49.81
RPUOMLLKOHNFFDH88CA,坡道平面,1050000,29.75
RPTOMLRLOHNFFBH66CA,坡道平面,0,31.68
RPUNMLMKOHNFFDH88CA,坡道平面,0,
RPPOMLMKOHNFFDH48CA,坡道平面,0,
RPSOMLLMNHNFFEH88CA,坡道機械,0,
RPUNMLMJPHNFFEH98CA,坡道平面,0,39.22
RPSNMLKMNHNFFEH68CA,坡道平面,1450000,37.10
RPTNMLKMNHNFFEH78CA,坡道平面,1450000,37.10
RPVNMLLMNHNFFEH09CA,坡道平面,0,31.37
RPQNMLMLOHNFFCH48CA,坡道平面,0,
RPTNMLPLOHNFFEH66CA,坡道平面,0,
RPQOMLPLOHNFFEH09CA,坡道平面,0,
RPVNMLPLOHNFFEH86CA,坡道平面,0,
RPXNMLPLOHNFFEH07CA,坡道平面,0,
RPROMLPLOHNFFEH56CA,坡道平面,0,
RPUOMLPLOHNFFEH86CA,坡道平面,0,
RPVOMLPLOHNFFEH96CA,坡道平面,0,
RPXOMLPLOHNFFEH17CA,坡道平面,0,
RPTNMLPJOHNFFEH09CA,坡道平面,0,33.20
RPSQMLPJOHNFFEH66CA,坡道平面,1000000,37.16
RPSQMLPJOHNFFEH66CA,坡道平面,1000000,37.16
RPXPMLPJOHNFFEH07CA,坡道平面,1350000,29.72
RPXPMLPJOHNFFEH07CA,坡道平面,1350000,29.72
RPWOMLOJOHNFFFH86CA,坡道平面,0,
RPPNMLMJOHNFFFH48CA,坡道平面,0,31.59
RPRPMLMKOHNFFFH98CA,坡道平面,1250000,44.24
RPOOMLPKOHNFFFH88CA,坡道平面,1150000,42.50
RPVNMLKMNHNFFGH56CA,坡道平面,0,42.08
RPUNMLMJPHNFFGH56CA,坡道平面,0,
RPUNMLLKOHNFFGH09CA,坡道平面,1150000,34.66
RPUNMLLLOHNFFGH56CA,坡道平面,0,
RPWNMLKMNHNFFHH76CA,坡道平面,0,31.11
RPWNMLKMNHNFFHH76CA,坡道平面,0,31.11
RPPOMLQJOHNFFHH56CA,一樓平面,0,
RPSNMLQJOHNFFHH76CA,坡道平面,0,27.84
RPVNMLSJOHNFFGH17CA,坡道平面,1276000,31.43
RPVPMLLMNHNFFDH66DA,坡道平面,555000,13.31
RPSOMLRJOHNFFAH98DA,坡道平面,0,
RPPPMLOJOHNFFBH58DA,坡道平面,1800000,37.72
RPRQMLOJOHNFFBH88DA,坡道機械,800000,16.05
RPTNMLTLNHNFFHH37DA,坡道平面,1500000,31.11
RPRNMLLMNHNFFEH78DA,坡道平面,0,
RPPOMLMKOHNFFHH98DA,坡道平面,0,38.02
RPPOMLMKOHNFFHH98DA,坡道平面,0,38.02
RPSNMLQLOHNFFHH96CA,坡道平面,0,34.60
RPROMLOJOHNFFHH66DA,坡道平面,0,
RPQPMLLMNHNFFAH58EA,升降機械,0,
RPTNMLNJPHNFFAH78EA,坡道平面,0,
RPXNMLOJOHNFFAH09DA,坡道平面,1200000,
RPWOMLOJPHNFFAH66EA,坡道平面,1500000,33.31
RPWOMLOJPHNFFAH66EA,坡道平面,1500000,33.31
RPUOMLLKOHNFFAH68DA,坡道平面,1100000,28.75
RPPOMLOJOHNFFGH98DA,坡道平面,1200000,27.34
RPQRMLMJPHNFFBH88EA,坡道平面,0,15.52
RPUOMLTKOHNFFBH96DA,坡道機械,800000,
RPPNMLOJOHNFFHH88CA,坡道平面,0,40.51
RPPNMLOKOHNFFGH88CA,坡道平面,0,31.69
RPPNMLOKOHNFFGH88CA,坡道平面,0,31.69
RPWQMLQJOHNFFAH86DA,坡道機械,950000,32.89
RPROMLRJOHNFFAH88DA,坡道平面,0,28.05
RPPOMLPJOHNFFAH48DA,坡道平面,1100000,28.79
RPWNMLKLOHNFFHH76CA,坡道平面,0,
RPPSMLLJOHNFFAH48DA,坡道平面,1100000,41.54
RPPNMLPJOHNFFGH88CA,坡道平面,0,35.18
RPVNMLTLOHNFFFH37CA,坡道平面,1350000,31.60
RPWNMLRJOHNFFFH07CA,坡道平面,0,29.67
RPUNMLOJOHNFFFH56CA,坡道平面,0,
RPUOMLLMNHNFFEH09CA,坡道平面,0,32.90
TPUNMLSLOHNFFEH27CA,坡道平面,390000,47.57
SPUNMLSLOHNFFEH17CA,坡道平面,390000,47.57
SPUNMLSLOHNFFEH17CA,坡道平面,390000,47.57
RPUNMLSLOHNFFEH07CA,坡道平面,450000,47.57
RPUNMLSLOHNFFEH07CA,坡道平面,450000,47.57
RPTOMLLMNHNFFEH98CA,坡道平面,0,42.65
RPTOMLLMNHNFFEH98CA,坡道平面,0,42.65
RPTNMLMLOHNFFEH98CA,坡道平面,1500000,40.02
RPWNMLKLOHNFFDH98CA,坡道平面,1250000,35.98
RPQNMLSLOHNFFDH56CA,坡道平面,0,23.48
RPXNMLKLOHNFFCH98CA,坡道平面,1150000,27.99
RPTOMLMLOHNFFCH88CA,坡道平面,0,26.36
RPWNMLKLOHNFFCH88CA,坡道平面,1200000,27.99
RPOOMLLJOHNFFCH08CA,坡道平面,0,35.34
RPPNMLRLOHNFFCH88CA,坡道平面,0,
RPOQMLQJOHNFFBH68CA,坡道平面,0,
RPPSMLPJOHNFFBH88CA,坡道平面,0,
RPOOMLMKOHNFFBH18CA,坡道平面,0,
RPRPMLKMNHNFFBH48CA,坡道平面,1400000,
RPRPMLKMNHNFFBH48CA,坡道平面,1300000,
RPWQMLLJOHNFFBH98CA,坡道平面,0,34.34
RPWQMLLJOHNFFBH98CA,坡道平面,0,34.34
RPORMLLJOHNFFBH28CA,坡道平面,0,
RPTPMLPJOHNFFBH98CA,坡道平面,0,
RPSPMLPJOHNFFBH88CA,坡道平面,0,
RPSPMLKMNHNFFBH58CA,坡道平面,1400000,
RPPNMLRLOHNFFBH78CA,坡道平面,0,12.99
RPPNMLRLOHNFFBH78CA,坡道平面,0,12.99
RPVOMLQLOHNFFBH76CA,坡道平面,0,
RPPNMLQLOHNFFBH68CA,坡道機械,0,
RPTPMLKMNHNFFBH68CA,坡道平面,1400000,
RPXNMLLMNHNFFBH98CA,坡道平面,1350000,
RPOOMLLMNHNFFBH18CA,坡道平面,1400000,
RPPOMLLMNHNFFBH28CA,坡道平面,1400000,
RPPOMLLMNHNFFBH28CA,坡道平面,1400000,
RPQNMLLMNHNFFBH28CA,坡道平面,0,
RPPNMLLMNHNFFBH18CA,坡道平面,1350000,
RPRNMLLMNHNFFBH38CA,坡道平面,1350000,
RPSOMLKMNHNFFBH48CA,坡道平面,1350000,
RPSOMLKMNHNFFBH48CA,坡道平面,1250000,
RPUOMLKMNHNFFBH68CA,坡道平面,1350000,
RPTOMLKMNHNFFBH58CA,坡道平面,1350000,
RPVNMLKMNHNFFBH68CA,坡道平面,1350000,
RPPNMLRJOHNFFAH48CA,坡道平面,1500000,18.23
RPUNMLKMNHNFFBH58CA,坡道平面,1350000,
RPQNMLRJOHNFFAH58CA,坡道平面,1500000,18.23
RPRPMLOJOHNFFAH58CA,坡道平面,1650000,29.07
RPRPMLOJOHNFFAH58CA,坡道平面,1650000,29.07
RPOQMLOJOHNFFAH38CA,坡道平面,0,
RPOQMLOJOHNFFAH38CA,坡道平面,0,
RPOPMLOJOHNFFAH28CA,坡道平面,1650000,29.07
RPOPMLOJOHNFFAH28CA,坡道平面,1650000,29.07
RPUNMLQLOHNFFAH09CA,坡道平面,1400000,27.14
RPSNMLQLOHNFFAH88CA,坡道平面,0,27.14
RPSNMLQLOHNFFAH88CA,坡道平面,0,27.14
RPTNMLQLOHNFFAH98CA,坡道平面,1350000,27.14
RPWOMLMLOHNFFAH98CA,坡道平面,1800000,25.37
RPVPMLPJOHNFFAH09CA,坡道平面,0,28.34
RPVPMLPJOHNFFAH09CA,坡道平面,0,28.34
RPVPMLPJOHNFFAH09CA,坡道平面,0,28.34
RPQOMLLLOHNFFAH28CA,坡道平面,0,24.14
RPQOMLLLOHNFFAH28CA,坡道平面,0,24.14
RPQOMLLLOHNFFAH28CA,坡道平面,0,24.14
RPQOMLLLOHNFFAH28CA,坡道平面,0,24.14
RPQOMLLLOHNFFAH28CA,坡道平面,0,24.14
RPOOMLNKOHNFFAH18CA,坡道平面,0,
RPPOMLLMNHNFFAH18CA,坡道平面,880000,26.15
RPOOMLLMNHNFFAH08CA,坡道平面,0,
RPVOMLLJOHNFFAH58CA,坡道平面,0,
RPQOMLLJOHNFFAH08CA,坡道平面,0,
RPTPMLOJOHNFFAH78CA,坡道平面,1100000,28.10
RPQQMLLJOHNFFAH28CA,坡道平面,1800000,27.85
RPQQMLLJOHNFFAH28CA,坡道平面,1800000,27.85
RPRNMLQJOHNFFAH58CA,坡道平面,0,28.42
RPRNMLQJOHNFFAH58CA,坡道平面,0,28.42
RPVQMLQJOHNFFAH66CA,坡道平面,0,
RPTNMLQJOHNFFAH78CA,坡道平面,0,28.42
RPTNMLQJOHNFFAH78CA,坡道平面,0,28.42
RPSNMLQJOHNFFAH68CA,坡道平面,0,28.42
RPSNMLQJOHNFFAH68CA,坡道平面,0,28.42
RPSNMLQJOHNFFAH68CA,坡道平面,0,28.42
RPTPMLNKOHNFFAH78CA,坡道平面,0,
RPTPMLNKOHNFFAH78CA,坡道平面,0,
RPVVMLSJOHNFFAH37CA,坡道平面,1700000,53.85
RPUNMLNKOHNFFAH68CA,坡道平面,1350000,26.96
RPXOMLMLOHNFFAH09CA,坡道平面,1900000,25.37
RPSNMLMLOHNFFAH48CA,坡道平面,0,
RPOPMLMLOHNFFAH28CA,坡道平面,2000000,27.48
RPQPMLMLOHNFFAH48CA,坡道平面,1800000,27.48
RPOSMLQLOHNFFAH98CA,坡道平面,0,
RPPRMLLMNHNFFBH58CA,坡道平面,700000,34.93
RPUNMLMJOHNFFAH48CA,坡道平面,0,31.24
RPUNMLMJOHNFFAH48CA,坡道平面,0,31.24
RPORMLLMNHNFFBH48CA,坡道平面,700000,34.93
RPWNMLLLOHNFFBH88CA,坡道平面,0,
RPSNMLLLOHNFFBH48CA,坡道平面,0,
RPXOMLMLOHNFFBH56CA,坡道平面,1300000,37.55
RPTOMLSLOHNFFBH76CA,坡道平面,0,39.43
RPSPMLMLOHNFFBH78CA,坡道平面,1300000,37.55
RPWPMLPJOHNFFBH66CA,坡道平面,0,
RPQPMLMLOHNFFBH58CA,坡道平面,1200000,37.55
RPXPMLPJOHNFFBH76CA,坡道平面,0,
RPVPMLPJOHNFFBH56CA,坡道平面,0,
RPOQMLPJOHNFFBH58CA,坡道平面,0,
RPTQMLPJOHNFFEH76CA,坡道平面,1150000,33.20
RPRPMLLJOHNFFEH68CA,坡道平面,0,
RPRPMLLJOHNFFEH68CA,坡道平面,0,
RPRPMLLJOHNFFEH68CA,坡道平面,0,
RPUNMLKLOHNFFDH78CA,坡道平面,0,
RPWPMLQJOHNFFEH07CA,坡道平面,1600000,34.58
RPWPMLQJOHNFFEH07CA,坡道平面,1600000,34.58
RPVOMLOJOHNFFFH76CA,坡道平面,0,
RPPOMLKLOHNFFFH58CA,坡道平面,1250000,34.40
RPTNMLQKOHNFFFH76CA,坡道平面,1350000,37.11
RPROMLKLOHNFFFH78CA,坡道平面,0,34.40
RPROMLKLOHNFFFH78CA,坡道平面,0,32.41
RPSOMLLMNHNFFGH09CA,坡道平面,0,35.54
RPVOMLRJOHNFFGH17CA,升降平面,0,
RPWNMLQLOHNFFGH27CA,坡道機械,0,
RPSNMLRJOHNFFHH86CA,坡道平面,1200000,33.75
RPXOMLMKOHNFFHH07CA,坡道平面,1600000,30.30
RPUNMLPJOHNFFHH86CA,坡道平面,0,34.64
RPTPMLLMNHNFFAH78DA,坡道平面,0,30.50
RPPNMLPJOHNFFEH78DA,坡道平面,1100000,39.69
RPRNMLQJOHNFFDH09EA,坡道平面,0,
